"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.601716917E0,2.377206573E0,-9.371262360E0,-2.406545563E0,9.963088419E0
2.611774917E0,2.044149170E0,-9.566905518E0,-1.744172974E0,9.937120628E0
2.621831917E0,1.551972656E0,-9.697733459E0,-1.528321838E0,9.939337051E0
2.631889917E0,1.138233032E0,-9.963880005E0,-2.030527496E0,1.023218066E1
2.641947917E0,1.300645294E0,-1.018916153E1,-3.401975555E0,1.082054197E1
2.652004917E0,2.026485901E0,-1.000130219E1,-5.514981537E0,1.159947033E1
2.662062917E0,3.009940796E0,-9.445358276E0,-8.370443573E0,1.297454670E1
2.672120917E0,3.651207275E0,-8.825497284E0,-1.059302170E1,1.426298796E1
2.682177917E0,3.951033783E0,-8.194409637E0,-1.186851929E1,1.495395491E1
2.692235917E0,4.464915161E0,-7.677384796E0,-1.298998718E1,1.573586578E1
2.702293917E0,4.334985352E0,-7.259603577E0,-1.080647781E1,1.372129385E1
2.712350917E0,3.054997101E0,-6.550528107E0,-4.469854889E0,8.498354458E0
2.722408917E0,1.052311707E0,-5.172344055E0,2.755469971E0,5.954252070E0
2.732465917E0,2.133064270E-1,-4.011058960E0,3.608695679E0,5.399701669E0
2.742523917E0,-1.615141296E0,-3.912114716E0,1.284628601E0,4.423075129E0
2.752581917E0,-3.943249969E0,-3.525917816E0,8.930429077E-1,5.364591541E0
2.762638917E0,-3.217409363E0,-2.284549255E0,5.097799072E0,6.446583877E0
2.772696917E0,-2.434088287E0,-1.625170441E0,6.133794708E0,6.796278561E0
2.782754917E0,-1.984273682E0,-1.783840485E0,4.868026886E0,5.551316482E0
2.792811917E0,-1.761686554E0,-3.023861847E0,3.588338013E0,5.012329765E0
2.802869917E0,-2.472707977E0,-5.223088531E0,2.339035950E0,6.234262404E0
2.812927917E0,-3.977678375E0,-7.681576080E0,1.641037445E0,8.804631749E0
2.822984917E0,-6.148763580E0,-1.066696793E1,9.885443115E-1,1.235187104E1
2.833042917E0,-7.730075226E0,-1.450079544E1,-2.861898651E0,1.667985597E1
2.843099917E0,-5.458698578E0,-2.354887985E1,-2.295865723E1,3.333837240E1
2.853157917E0,-1.185834045E0,-3.316323669E1,-1.873668686E1,3.810865919E1
2.863215917E0,9.131011963E-1,-2.912523376E1,1.848056946E0,2.919808744E1
2.873272917E0,2.813399506E0,-2.190859085E1,4.641847229E0,2.257096178E1
2.883330917E0,2.299518127E0,-1.993719040E1,3.285966797E0,2.033659073E1
2.893388917E0,2.110610962E-1,-2.091016708E1,-3.201841736E-1,2.091368337E1
2.903445917E0,-5.884263611E-1,-2.226050903E1,-9.136400757E0,2.406969727E1
2.913503917E0,-2.102228394E0,-2.398477341E1,-6.003116455E0,2.481382935E1
2.923560917E0,-3.150498505E0,-2.583178253E1,2.582429810E0,2.615101477E1
