"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.001043375E0,1.041983185E1,-1.089150101E1,-2.843037872E0,1.533885766E1
2.011101375E0,9.452243958E0,-1.076950470E1,-3.273991699E0,1.469850907E1
2.021158375E0,8.453670502E0,-1.062520477E1,-3.284769287E0,1.396958234E1
2.031216375E0,7.545958099E0,-1.043569885E1,-3.052452393E0,1.323490687E1
2.041274375E0,6.922055511E0,-1.001866608E1,-2.632575531E0,1.245869080E1
2.051331375E0,6.821165314E0,-9.342222748E0,-2.288141785E0,1.179156541E1
2.061389375E0,6.796616364E0,-8.439749451E0,-2.201771393E0,1.105762913E1
2.071446375E0,6.953789520E0,-7.573650513E0,-2.473157043E0,1.057505917E1
2.081504375E0,7.317982178E0,-7.069049835E0,-2.953508148E0,1.059469391E1
2.091561375E0,7.628286896E0,-6.710994415E0,-3.108435974E0,1.062499794E1
2.101619375E0,7.776179352E0,-6.384074249E0,-2.856360168E0,1.045868839E1
2.111677375E0,7.570057983E0,-6.067332916E0,-2.279759216E0,9.965721684E0
2.121734375E0,7.299720154E0,-5.580844574E0,-1.502874756E0,9.310766511E0
2.131792375E0,7.573051758E0,-4.984784088E0,-7.809260559E-1,9.099946749E0
2.141849375E0,8.454269257E0,-4.302802277E0,-9.669891357E-2,9.486734252E0
2.151907375E0,9.132359161E0,-3.475323029E0,3.600013733E-1,9.777906473E0
2.161964375E0,9.247170410E0,-2.733316040E0,3.929328918E-1,9.650677356E0
2.172022375E0,9.115743713E0,-2.330503693E0,6.316864014E-2,9.409145614E0
2.182080375E0,8.904682617E0,-2.435285797E0,-4.180805969E-1,9.241146077E0
2.192137375E0,8.473579102E0,-2.762804718E0,-9.711804199E-1,8.965368041E0
2.202195375E0,7.954608307E0,-3.295247498E0,-1.573378143E0,8.752712046E0
2.212252375E0,7.433392181E0,-4.092639313E0,-2.037263489E0,8.726709482E0
2.222310375E0,6.900500336E0,-4.759053497E0,-2.071991272E0,8.634734675E0
2.232367375E0,6.714437256E0,-5.041366425E0,-1.856888580E0,8.599248705E0
2.242425375E0,6.968908081E0,-5.072801056E0,-1.332828369E0,8.722122555E0
2.252483375E0,7.581584015E0,-4.928650818E0,-6.387217712E-1,9.065317455E0
