"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.582482125E0,7.171137543E0,-2.768492889E0,2.235002289E0,8.005310848E0
2.592549125E0,7.094796295E0,-2.816243591E0,2.216291199E0,7.948541320E0
2.602615125E0,7.023544464E0,-2.844085693E0,2.198627930E0,7.890054819E0
2.612681125E0,6.999444580E0,-2.828967133E0,2.189796295E0,7.860692545E0
2.622748125E0,7.061266022E0,-2.730621643E0,2.172582092E0,7.876413228E0
2.632814125E0,7.318131866E0,-2.548600159E0,2.141895905E0,8.039784503E0
2.642881125E0,7.707172852E0,-2.328707428E0,2.169738007E0,8.338534324E0
2.652947125E0,8.170010376E0,-2.120640106E0,2.222278748E0,8.728385122E0
2.663014125E0,8.645870819E0,-2.007625122E0,2.258204041E0,9.158664004E0
2.673080125E0,9.088799744E0,-2.051932983E0,2.298170929E0,9.596785887E0
2.683146125E0,9.489666138E0,-2.268981628E0,2.364033966E0,1.003945704E1
2.693213125E0,9.849667511E0,-2.571801910E0,2.418820038E0,1.046330758E1
2.703279125E0,1.014934433E1,-2.895728302E0,2.472558289E0,1.084010965E1
2.713346125E0,1.029259644E1,-3.133583679E0,2.507735138E0,1.104742611E1
2.723412125E0,1.034378998E1,-3.188818817E0,2.536175995E0,1.111731736E1
2.733479125E0,1.035022659E1,-3.172951813E0,2.456691284E0,1.110090743E1
2.743545125E0,1.047042664E1,-2.959495697E0,2.275418243E0,1.111602343E1
2.753611125E0,1.069421127E1,-2.793640594E0,2.094893646E0,1.124985164E1
2.763678125E0,1.105705673E1,-2.717748413E0,2.043849792E0,1.156814514E1
2.773744125E0,1.133008896E1,-2.696941681E0,2.147733765E0,1.184302202E1
2.783811125E0,1.137828873E1,-2.691403198E0,2.384541321E0,1.193294359E1
2.793877125E0,1.121018829E1,-2.672991486E0,2.726430359E0,1.184257690E1
2.803944125E0,1.091275681E1,-2.725532227E0,3.062331848E0,1.165738664E1
2.814010500E0,1.049243088E1,-2.742896118E0,3.350782013E0,1.135087331E1
2.824076500E0,9.976004791E0,-2.652484131E0,3.608545990E0,1.093517022E1
2.834143500E0,9.475595398E0,-2.467319183E0,3.786675568E0,1.049826100E1
2.844209500E0,9.005273438E0,-2.218835907E0,3.945944366E0,1.007911997E1
