"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.085824792E0,-4.905299377E-1,-5.390141144E0,1.503772888E0,5.617434830E0
2.095810792E0,-4.412823486E-1,-5.385650482E0,1.810934143E0,5.699073933E0
2.105795792E0,-1.350192261E-1,-5.364993439E0,1.707050171E0,5.631643195E0
2.115780792E0,3.200344849E-1,-5.091811523E0,1.474134521E0,5.310559222E0
2.125766792E0,3.427871704E-1,-4.950954437E0,1.206042023E0,5.107248794E0
2.135751792E0,1.317260742E-1,-4.707710266E0,8.689430237E-1,4.789044757E0
2.145736792E0,-8.232879639E-3,-4.449646912E0,5.565426636E-1,4.484324381E0
2.155722792E0,1.800755310E-1,-4.355642395E0,-4.869374084E-1,4.386474200E0
2.165707792E0,8.803193665E-1,-4.527335358E0,-3.728596344E0,5.930780583E0
2.175692792E0,1.325643311E0,-4.973108368E0,-5.909860382E0,7.836809731E0
2.185678792E0,1.329535217E0,-5.733676758E0,-7.388036499E0,9.445940735E0
2.195663792E0,1.465003510E0,-7.021598511E0,-1.022613464E1,1.249091312E1
2.205648792E0,1.397194519E0,-8.900191956E0,-1.401909714E1,1.666435279E1
2.215634792E0,1.128203888E0,-1.117366425E1,-1.495090942E1,1.869901894E1
2.225619792E0,1.410516815E0,-1.328427521E1,-1.108789261E1,1.736095873E1
2.235604792E0,1.238075409E0,-1.552646255E1,-5.321583710E0,1.645974251E1
2.245590792E0,2.188449097E-1,-1.776011765E1,7.155120850E-2,1.776161005E1
2.255575792E0,-6.982978821E-1,-1.891346924E1,2.374811554E0,1.907476523E1
2.265560792E0,-1.158740387E0,-1.914668427E1,2.077080688E0,1.929384518E1
2.275546792E0,-5.707630920E-1,-2.028910858E1,1.409768372E0,2.034603510E1
2.285531792E0,1.487157440E0,-2.365770355E1,1.194665680E0,2.373448547E1
2.295516792E0,3.132835236E0,-2.644251251E1,-8.195307770E0,2.786008245E1
2.305502792E0,4.245172119E0,-2.626722702E1,-1.216475327E1,2.925696368E1
2.315487792E0,3.504662018E0,-2.417128555E1,-6.393504639E0,2.524699195E1
2.325472792E0,1.795366516E0,-2.382295990E1,-3.761677551E0,2.418485016E1
2.335458792E0,1.081650696E0,-2.597219055E1,-4.876409454E0,2.644813830E1
2.345443792E0,1.479673004E0,-2.777234711E1,-4.525539093E0,2.817753006E1
2.355428792E0,1.478625183E0,-2.575798599E1,-1.100062408E0,2.582383225E1
2.365414792E0,1.989512787E0,-2.254551636E1,1.040186920E0,2.265701785E1
2.375399792E0,3.492088165E0,-1.917228104E1,1.738335114E0,1.956509261E1
2.385384792E0,4.383035431E0,-1.606519226E1,1.611848145E0,1.673019595E1
2.395370792E0,4.403542786E0,-1.328472427E1,1.040785675E0,1.403418408E1
2.405355792E0,3.939807129E0,-1.057550812E1,6.149212646E-1,1.130228208E1
2.415340792E0,3.255130920E0,-7.774532776E0,3.062631226E-1,8.434040212E0
2.425326792E0,1.967508545E0,-4.939428406E0,-3.472778320E-2,5.316977419E0
2.435311792E0,6.891668701E-1,-2.421813812E0,-9.723779297E-1,2.699194686E0
2.445296792E0,-2.574645996E-1,-1.960922241E-1,-2.437830505E0,2.459218932E0
2.455282792E0,-1.176104279E0,1.421743469E0,-3.657793579E0,4.096831658E0
2.465267792E0,-1.701362000E0,2.337239685E0,-4.046385498E0,4.972982767E0
2.475252792E0,-1.795965271E0,2.707120514E0,-3.815864868E0,5.011468590E0
2.485238792E0,-1.826202393E0,2.820584564E0,-3.025059357E0,4.521249448E0
2.495223792E0,-2.146386566E0,3.288661194E0,-1.758094025E0,4.302692452E0
2.505208792E0,-3.488795013E0,5.160818024E0,-4.228706360E-1,6.243761118E0
2.515193792E0,-4.714895325E0,6.479425964E0,6.295907593E-1,8.038008664E0
2.525179792E0,-3.943249969E0,4.892575836E0,2.528242493E-1,6.288913955E0
2.535164792E0,-3.466491394E0,3.393143921E0,-1.135688324E0,4.981945024E0
2.545149792E0,-3.026406555E0,1.404379578E0,-2.573298798E0,4.213464766E0
2.555135792E0,-2.623294830E0,-1.348695374E-1,-2.913990326E0,3.923162650E0
2.565120792E0,-2.220033417E0,-1.214873657E0,-2.726729736E0,3.720150727E0
2.575106792E0,-1.886377258E0,-2.309247894E0,-2.292183380E0,3.761003808E0
2.585091792E0,-1.586700439E0,-3.107687531E0,-1.798210602E0,3.925417359E0
2.595076792E0,-1.084943848E0,-2.775228882E0,-1.516496429E0,3.343465256E0
2.605062792E0,-2.366578674E-1,-1.679058380E0,-8.092172241E-1,1.878849783E0
2.615047792E0,1.001567230E0,-6.753955078E-1,1.305285645E-1,1.215044738E0
2.625032792E0,2.781815186E0,-1.014889526E-1,9.198371887E-1,2.931705338E0
2.635018792E0,3.357967072E0,-2.275268555E-2,1.565444641E0,3.705007080E0
2.645003792E0,3.395988007E0,-3.344046021E-1,1.959724731E0,3.935108893E0
2.654988792E0,3.782633972E0,-6.517446899E-1,1.991159363E0,4.324096035E0
2.664973792E0,3.285667419E0,-8.071215820E-1,1.979783020E0,3.920025057E0
2.674959792E0,2.498903503E0,-9.487271118E-1,1.957629089E0,3.313142542E0
2.684944792E0,1.567540283E0,-1.181493073E0,1.733395386E0,2.618734042E0
2.694929792E0,6.301895142E-1,-1.450783081E0,1.357527008E0,2.084415973E0
2.704915792E0,-1.941462708E-1,-2.413131866E0,1.090781708E0,2.655315972E0
2.714900792E0,-6.107299805E-1,-4.362228699E0,8.184979248E-1,4.480175128E0
2.724885792E0,-9.319619751E-1,-7.570806427E0,4.581971741E-1,7.641701887E0
2.734871792E0,-2.100881195E0,-1.426099411E1,-5.402265930E-1,1.442503031E1
2.744856792E0,-3.791465607E0,-2.411290695E1,-1.267564087E0,2.444205826E1
2.754841792E0,-4.577181702E0,-2.878334473E1,1.174607391E0,2.916866861E1
2.764827792E0,-5.942492523E0,-3.214520370E1,7.696994019E-1,3.269892622E1
2.774812792E0,-8.091872864E0,-3.754058395E1,-6.884783020E0,3.901504950E1
2.784797292E0,-7.592511292E0,-4.119718002E1,-1.072280182E1,4.324155812E1
2.794783292E0,-1.609303436E0,-3.955554382E1,-5.123994598E0,3.991849478E1
2.804768292E0,3.332070923E0,-3.429608093E1,-1.966161346E0,3.451361549E1
2.814753292E0,4.612957306E0,-2.776276703E1,8.244854736E-1,2.815546811E1
2.824739292E0,6.738986206E0,-2.029614395E1,5.650000763E0,2.211944626E1
2.834724292E0,7.523205414E0,-1.622251511E1,4.994064789E0,1.856634857E1
2.844709292E0,7.393724670E0,-1.411759232E1,3.341351624E0,1.628306507E1
2.854695292E0,7.150480499E0,-1.233929031E1,1.631157990E0,1.435437680E1
2.864680292E0,6.295159149E0,-1.048808990E1,6.162684631E-1,1.224780982E1
2.874665292E0,3.467090149E0,-8.286168823E0,-1.844165039E-1,8.984170374E0
2.884651292E0,1.161434784E0,-7.083869019E0,-1.478924561E-1,7.179972368E0
2.894636292E0,-3.529660034E-1,-6.139333191E0,-3.454815674E-1,6.159168332E0
2.904621292E0,-1.931283875E0,-4.993765411E0,-1.129102020E0,5.471966900E0
2.914607292E0,-2.879561920E0,-4.147874451E0,-1.870809631E0,5.384855429E0
2.924592292E0,-3.353626099E0,-3.164419556E0,-2.258952484E0,5.134513167E0
2.934577292E0,-3.262016602E0,-2.195035400E0,-2.334096222E0,4.572410512E0
2.944563292E0,-2.958298187E0,-1.268911285E0,-2.441123657E0,4.039894643E0
2.954548292E0,-2.328707428E0,-6.511459351E-1,-2.265538788E0,3.313538186E0
2.964533292E0,-1.559756470E0,-6.105802917E-1,-1.730551300E0,2.408413656E0
2.974519292E0,-9.616003418E-1,-9.232800293E-1,-9.958790588E-1,1.664000099E0
2.984504292E0,-6.518943787E-1,-1.513951721E0,-2.805166626E-1,1.672036391E0
2.994489292E0,-5.578898621E-1,-2.460732880E0,3.342549133E-1,2.545225678E0
3.004475292E0,-6.042933655E-1,-3.710783386E0,7.237449646E-1,3.828693065E0
3.014460292E0,-7.319778442E-1,-5.352718964E0,1.010398865E0,5.496207577E0
3.024445292E0,-9.238787842E-1,-7.090455322E0,1.191671906E0,7.249013079E0
3.034431292E0,-1.086291046E0,-8.534801788E0,1.177301788E0,8.683830336E0
3.044416292E0,-1.179098053E0,-9.674232330E0,1.023272095E0,9.799394327E0
3.054401292E0,-1.437610474E0,-1.070334229E1,8.135581970E-1,1.083005710E1
3.064387292E0,-1.866019592E0,-1.201656143E1,5.566923523E-1,1.217331853E1
3.074372292E0,-2.243235168E0,-1.451785995E1,1.944456482E-1,1.469143188E1
3.084357292E0,-2.327210541E0,-1.910102921E1,6.376739502E-2,1.924238270E1
